imagename,values,gt_label,probs,predicted_label,pred_1_0
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_251_1,"[[0.025761878117918968, 0.00015318849182222039, 0.9740849137306213], [1.0, 1.1509434883635292e-17, 1.489223228908751e-22]]",PO,[5.12880939e-01 7.65942459e-05 4.87042457e-01],PO,1
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_203_0,"[[0.002037667203694582, 0.997423529624939, 0.0005388457211665809], [1.0, 3.210573954106323e-24, 6.730608574999986e-23], [0.9997764229774475, 0.00022362521849572659, 5.910831224827231e-26]]",PO,[6.67271363e-01 3.32549052e-01 1.79615240e-04],PO,1
/home/ntlpt19/Downloads/Eval_classification/LC/PI/Proforma_Invoice(2013_01_10_14_27_36_1131)_541_0,"[[2.670739131027476e-26, 1.0, 2.2214113994389789e-35]]",PI,[2.67073913e-26 1.00000000e+00 2.22141140e-35],PI,1
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_239_0,"[[0.9999997615814209, 2.3050273512126296e-07, 1.7091940088256809e-15], [1.0, 2.632307776148568e-38, 4.257790273584952e-36]]",PO,[9.99999881e-01 1.15251368e-07 8.54597004e-16],PO,1
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_280_0,"[[4.345915988190896e-11, 1.6928387944897816e-12, 1.0], [1.0, 7.142167909572202e-27, 1.4140179693811206e-08], [1.0, 1.0475327227872745e-20, 1.0752413092925475e-13], [1.6469738284285995e-06, 2.6932151064801367e-16, 0.9999983310699463], [1.0, 4.828468148694129e-27, 2.3379529196305436e-26]]",PO,[6.00000329e-01 3.38621625e-13 3.99999669e-01],PO,1
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_296_0,"[[1.0, 0.0, 1.0089348943138683e-43]]",PO,[1.00000000e+00 0.00000000e+00 1.00893489e-43],PO,1
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_341_0,"[[1.0, 1.582595183573301e-27, 1.1601342094315447e-17], [1.0, 3.317878452855456e-15, 1.9182825466979025e-11]]",PO,[1.00000000e+00 1.65893923e-15 9.59141853e-12],PO,1
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_235_0,"[[2.3773849489923003e-15, 1.0, 1.3426105937184716e-24], [0.7204225659370422, 0.27957746386528015, 5.45869176683117e-13]]",PO,[3.60211283e-01 6.39788732e-01 2.72934588e-13],PI,0
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_52_page_8,"[[5.235697176157066e-27, 2.6668215267564682e-17, 1.0]]",OTHERS,[5.23569718e-27 2.66682153e-17 1.00000000e+00],OTHERS,1
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_325_0,"[[0.9991436004638672, 0.0008564330055378377, 1.0784517810030758e-12], [1.0, 1.6203098993022586e-28, 1.145181550609163e-22]]",PO,[9.99571800e-01 4.28216503e-04 5.39225891e-13],PO,1
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_219_page_1,"[[1.0, 5.855862461601191e-10, 1.3325416325926653e-08]]",OTHERS,[1.00000000e+00 5.85586246e-10 1.33254163e-08],PO,0
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_160_page_4,"[[1.5849855117266998e-07, 1.63263513819345e-09, 0.9999998807907104], [3.935988424075276e-09, 1.5028884092771477e-07, 0.9999998807907104]]",OTHERS,[8.12172698e-08 7.59607380e-08 9.99999881e-01],OTHERS,1
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_206_0,"[[1.0, 2.1857978853014677e-18, 5.366455587877241e-16]]",PO,[1.00000000e+00 2.18579789e-18 5.36645559e-16],PO,1
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_349_1,"[[0.9998804330825806, 0.00010887571261264384, 1.0768009815365076e-05], [1.0, 5.475888340370005e-17, 4.7553182393213844e-18]]",PO,[9.99940217e-01 5.44378563e-05 5.38400491e-06],PO,1
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_269_3,"[[1.0, 1.2946255061958937e-21, 1.0738585220209054e-23]]",PO,[1.00000000e+00 1.29462551e-21 1.07385852e-23],PO,1
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_140_page_3,"[[1.6064781448221765e-05, 7.332353391120705e-09, 0.9999839067459106]]",OTHERS,[1.60647814e-05 7.33235339e-09 9.99983907e-01],OTHERS,1
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_284_page_5,"[[8.006051089292889e-20, 1.2881415540420935e-15, 1.0]]",OTHERS,[8.00605109e-20 1.28814155e-15 1.00000000e+00],OTHERS,1
/home/ntlpt19/Downloads/Eval_classification/LC/PI/Proforma_Invoice(2013_01_10_13_53_38_4793)_515_0,"[[2.8820511488447664e-07, 0.9999997615814209, 7.288625676312235e-14], [7.489600844894084e-15, 1.0, 5.690648477665081e-20]]",PI,[1.44102561e-07 9.99999881e-01 3.64431568e-14],PI,1
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_149_page_6,"[[5.1730416825157555e-12, 1.5275535107593901e-16, 1.0]]",OTHERS,[5.17304168e-12 1.52755351e-16 1.00000000e+00],OTHERS,1
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_276_page_7,"[[2.229694900934831e-11, 4.3954389870619803e-16, 1.0]]",OTHERS,[2.22969490e-11 4.39543899e-16 1.00000000e+00],OTHERS,1
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_345_0,"[[0.9987069368362427, 6.625344894928276e-08, 0.0012929663062095642], [1.0, 4.784388885070712e-09, 3.5670580640958104e-20]]",PO,[9.99353468e-01 3.55189189e-08 6.46483153e-04],PO,1
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_149_page_9,"[[9.831790939653258e-16, 8.918626726028833e-09, 1.0]]",OTHERS,[9.83179094e-16 8.91862673e-09 1.00000000e+00],OTHERS,1
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_219_1,"[[1.0, 7.576127843327574e-21, 1.0753296292800068e-24], [1.0, 5.1919322239227816e-23, 6.61178541507494e-25]]",PO,[1.00000000e+00 3.81402358e-21 8.68254085e-25],PO,1
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_163_page_9,"[[0.9289772510528564, 0.07090969383716583, 0.00011301484482828528]]",OTHERS,[9.28977251e-01 7.09096938e-02 1.13014845e-04],PO,0
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_50_page_1,"[[0.8860470652580261, 1.2251958878550795e-06, 0.11395169794559479]]",OTHERS,[8.86047065e-01 1.22519589e-06 1.13951698e-01],PO,0
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_217_page_0,"[[8.770872855854827e-15, 1.0, 1.220747669616884e-10], [5.150674279572356e-19, 1.0, 1.5241812661368496e-26]]",OTHERS,[4.38569396e-15 1.00000000e+00 6.10373835e-11],PI,0
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_167_page_1,"[[6.730684987132918e-08, 2.4863983010621656e-15, 0.9999998807907104]]",OTHERS,[6.73068499e-08 2.48639830e-15 9.99999881e-01],OTHERS,1
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_349_0,"[[0.8937017321586609, 0.10629795491695404, 3.5272111631456937e-07], [0.9992969036102295, 0.000703057274222374, 6.669359549761437e-16]]",PO,[9.46499318e-01 5.35005061e-02 1.76360558e-07],PO,1
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_263_1,"[[1.0, 1.8016651674246723e-14, 2.3818475486923545e-18], [1.0, 5.041447871419296e-18, 2.405613486189395e-09]]",PO,[1.00000000e+00 9.01084656e-15 1.20280674e-09],PO,1
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_318_0,"[[0.010629589669406414, 0.9893704652786255, 9.847125781448085e-09], [1.0, 5.0471911415086165e-22, 7.744751588673109e-24]]",PO,[5.05314795e-01 4.94685233e-01 4.92356289e-09],PO,1
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_52_page_7,"[[5.2711455538239655e-28, 1.064370415817493e-34, 1.0], [5.900911275328737e-18, 1.201533719564188e-20, 1.0], [3.0385635593049507e-31, 1.5732843942054343e-33, 1.0]]",OTHERS,[1.96697043e-18 4.00511240e-21 1.00000000e+00],OTHERS,1
/home/ntlpt19/Downloads/Eval_classification/LC/PI/Proforma_Invoice_23_0,"[[0.9994290471076965, 0.0005708676762878895, 1.3496670447921133e-10], [5.959465212228186e-30, 1.0, 8.785063485155129e-24]]",PI,[4.99714524e-01 5.00285434e-01 6.74833522e-11],PI,1
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_339_0,"[[2.383004903094843e-05, 0.003999633714556694, 0.9959765076637268], [1.0, 5.325724738059097e-14, 6.60251488593768e-16]]",PO,[0.50001192 0.00199982 0.49798825],PO,1
/home/ntlpt19/Downloads/Eval_classification/LC/PI/Proforma_Invoice_19_2,"[[1.0, 6.119766287693632e-14, 3.459512871457196e-21]]",PI,[1.00000000e+00 6.11976629e-14 3.45951287e-21],PO,0
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_256_0,"[[1.0, 5.865611838996404e-17, 2.040331608093443e-14]]",PO,[1.00000000e+00 5.86561184e-17 2.04033161e-14],PO,1
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_233_0,"[[9.955211568296596e-13, 0.9999994039535522, 5.439816277430509e-07], [1.0, 1.35193701382025e-19, 8.014566375205812e-30]]",PO,[5.00000000e-01 4.99999702e-01 2.71990814e-07],PO,1
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_163_page_5,"[[4.690639803656138e-12, 0.9996119141578674, 0.00038809090619906783]]",OTHERS,[4.69063980e-12 9.99611914e-01 3.88090906e-04],PI,0
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_162_page_6,"[[2.027050721655768e-21, 1.4053965697759676e-17, 1.0]]",OTHERS,[2.02705072e-21 1.40539657e-17 1.00000000e+00],OTHERS,1
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_261_0,"[[1.3350157132663298e-05, 0.14497128129005432, 0.8550153970718384]]",PO,[1.33501571e-05 1.44971281e-01 8.55015397e-01],OTHERS,0
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_329_5,"[[1.0, 1.6088307668913225e-41, 6.811105174363902e-26]]",PO,[1.00000000e+00 1.60883077e-41 6.81110517e-26],PO,1
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_229_1,"[[1.0, 7.749379724670476e-27, 1.808706446466558e-25], [0.04888259246945381, 8.952450298238546e-05, 0.9510278701782227]]",PO,[5.24441296e-01 4.47622515e-05 4.75513935e-01],PO,1
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_218_0,"[[1.6660797741430144e-11, 1.0375498000364004e-14, 1.0], [8.274963830476323e-13, 1.0, 8.1171997419063395e-25], [0.9999991655349731, 8.259985975200834e-07, 1.492765804088185e-14]]",PO,[0.33333306 0.33333361 0.33333333],PI,0
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_269_5,"[[1.0, 3.846876506524771e-26, 3.8546914680159076e-26]]",PO,[1.00000000e+00 3.84687651e-26 3.85469147e-26],PO,1
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_260_page_2,"[[4.203895392974451e-45, 1.4357535746967187e-06, 0.9999985694885254], [2.6624670822171524e-44, 5.338583378033945e-06, 0.9999946355819702]]",OTHERS,[1.54142831e-44 3.38716848e-06 9.99996603e-01],OTHERS,1
/home/ntlpt19/Downloads/Eval_classification/LC/PI/Proforma_Invoice(2013_04_17_14_00_41_9003)_303_0,"[[1.0811866028443811e-17, 1.0, 3.165291639906087e-10], [0.5658212900161743, 0.4098110795021057, 0.024367641657590866]]",PI,[0.28291065 0.70490554 0.01218382],PI,1
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_270_0,"[[1.0, 2.965892638967785e-21, 7.444166711474773e-23], [1.0, 1.925630309345268e-17, 3.312820487951425e-22]]",PO,[1.00000000e+00 9.62963449e-18 2.02861858e-22],PO,1
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_240_2,"[[0.9924076795578003, 0.007592286914587021, 4.753306949661962e-18], [2.158376810257323e-05, 0.9999784231185913, 2.88574364398312e-20]]",PO,[4.96214632e-01 5.03785355e-01 2.39108219e-18],PI,0
/home/ntlpt19/Downloads/Eval_classification/LC/PI/Proforma_Invoice_20_0,"[[0.020427323877811432, 0.9795727133750916, 8.86182082157455e-18], [7.339477073110492e-29, 1.0, 3.6594643149134376e-39]]",PI,[1.02136619e-02 9.89786357e-01 4.43091041e-18],PI,1
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_346_0,"[[1.0433383128520426e-18, 1.0, 3.359225603846022e-14], [1.202110429292724e-14, 1.0, 1.0001396325420733e-18]]",PO,[6.01107382e-15 1.00000000e+00 1.67966281e-14],PI,0
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_32_page_0,"[[3.451578803822006e-20, 1.7677238872693124e-07, 0.9999998807907104], [0.5168618559837341, 0.013707012869417667, 0.46943119168281555]]",OTHERS,[0.25843093 0.00685359 0.73471554],OTHERS,1
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_288_page_1,"[[1.913108008011477e-06, 0.003908101934939623, 0.9960899949073792]]",OTHERS,[1.91310801e-06 3.90810193e-03 9.96089995e-01],OTHERS,1
/home/ntlpt19/Downloads/Eval_classification/LC/PI/Proforma_Invoice(2013_01_10_13_52_06_4463)_496_0,"[[1.0370543535032084e-08, 1.0, 1.1983315273238204e-13], [8.321896416418895e-07, 0.9999991655349731, 3.1493517214295685e-23]]",PI,[4.21280093e-07 9.99999583e-01 5.99165764e-14],PI,1
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_91_page_1,"[[2.552953126677693e-10, 2.64356732906801e-16, 1.0]]",OTHERS,[2.55295313e-10 2.64356733e-16 1.00000000e+00],OTHERS,1
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_234_1,"[[1.0, 2.279925398591421e-22, 9.790642057847397e-27]]",PO,[1.00000000e+00 2.27992540e-22 9.79064206e-27],PO,1
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_329_4,"[[1.0, 2.4629493663852543e-30, 4.7894991831259513e-29]]",PO,[1.00000000e+00 2.46294937e-30 4.78949918e-29],PO,1
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_276_1,"[[1.603249651094263e-11, 5.837067419633968e-06, 0.999994158744812], [1.0, 1.6230372690902335e-14, 1.3107555337887704e-14]]",PO,[5.00000000e-01 2.91853372e-06 4.99997079e-01],PO,1
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_221_page_2,"[[2.494351358101732e-16, 2.7312742076901486e-06, 0.9999972581863403]]",OTHERS,[2.49435136e-16 2.73127421e-06 9.99997258e-01],OTHERS,1
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_245_1,"[[1.0, 2.3825325753313767e-30, 1.4237425946686308e-33], [1.0, 4.507883890311602e-32, 7.099654362155984e-20]]",PO,[1.00000000e+00 1.21380571e-30 3.54982718e-20],PO,1
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_281_0,"[[1.0, 1.4705214446822995e-21, 5.491244716831481e-16], [0.022606894373893738, 1.1061678981160424e-22, 0.9773930907249451], [1.0, 1.1298151448493323e-17, 1.241007450883363e-22]]",PO,[6.74202298e-01 3.76657753e-18 3.25797697e-01],PO,1
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_178_page_2,"[[3.9936237401209274e-26, 9.136303337057409e-18, 1.0]]",OTHERS,[3.99362374e-26 9.13630334e-18 1.00000000e+00],OTHERS,1
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_305_1,"[[1.0, 9.032673348585547e-21, 1.126723424987462e-27]]",PO,[1.00000000e+00 9.03267335e-21 1.12672342e-27],PO,1
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_284_page_2,"[[9.033829999165188e-13, 2.746631047600978e-13, 1.0], [7.574205707072679e-10, 1.5064980513068704e-12, 1.0], [5.006287651099228e-08, 1.6194712237904696e-11, 1.0]]",OTHERS,[1.69404002e-08 5.99195780e-12 1.00000000e+00],OTHERS,1
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_348_0,"[[1.0, 7.89985955883081e-15, 3.6525448133471336e-25], [1.9781373339355923e-07, 6.462497736947626e-08, 0.9999997615814209]]",PO,[5.00000099e-01 3.23124926e-08 4.99999881e-01],PO,1
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_300_0,"[[0.0003678887733258307, 0.9996321201324463, 8.926627437233492e-09], [1.0, 4.180725505234994e-15, 4.618683412405501e-22]]",PO,[5.00183944e-01 4.99816060e-01 4.46331372e-09],PO,1
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_240_5,"[[0.9970594048500061, 0.0029405103996396065, 6.4625156260542644e-18], [0.9999997615814209, 2.5199045694535016e-07, 3.655248048684001e-10]]",PO,[9.98529583e-01 1.47038120e-03 1.82762406e-10],PO,1
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_270_1,"[[1.0, 7.115159636556092e-21, 6.275455349986287e-32]]",PO,[1.00000000e+00 7.11515964e-21 6.27545535e-32],PO,1
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_288_0,"[[1.7170260439153262e-12, 2.2700309187939638e-08, 1.0], [0.00011294447904219851, 0.9998867511749268, 2.754969159468601e-07]]",PO,[5.64722404e-05 4.99943387e-01 5.00000138e-01],OTHERS,0
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_77_page_1,"[[5.686374606739264e-06, 0.9923359751701355, 0.007658369839191437]]",OTHERS,[5.68637461e-06 9.92335975e-01 7.65836984e-03],PI,0
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_284_page_7,"[[7.837255838013493e-20, 1.4371704781107608e-12, 1.0]]",OTHERS,[7.83725584e-20 1.43717048e-12 1.00000000e+00],OTHERS,1
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_34_page_0,"[[0.9996492862701416, 0.0003299331583548337, 2.0790523194591515e-05]]",OTHERS,[9.99649286e-01 3.29933158e-04 2.07905232e-05],PO,0
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_329_0,"[[1.0, 1.6612393294570706e-41, 2.802596928649634e-45]]",PO,[1.00000000e+00 1.66123933e-41 2.80259693e-45],PO,1
/home/ntlpt19/Downloads/Eval_classification/LC/PI/Proforma_Invoice_8_0,"[[0.8370068073272705, 0.1629837602376938, 9.420816240890417e-06], [1.0, 1.4573504028978098e-43, 1.8478011256195652e-34]]",PI,[9.18503404e-01 8.14918801e-02 4.71040812e-06],PO,0
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_117_page_1,"[[8.972759678727016e-05, 0.00044794537825509906, 0.9994623064994812]]",OTHERS,[8.97275968e-05 4.47945378e-04 9.99462306e-01],OTHERS,1
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_257_0,"[[0.9781137704849243, 0.021886160597205162, 1.3089265782362247e-10]]",PO,[9.78113770e-01 2.18861606e-02 1.30892658e-10],PO,1
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_167_page_3,"[[6.503613619868176e-12, 1.263926216156985e-14, 1.0]]",OTHERS,[6.50361362e-12 1.26392622e-14 1.00000000e+00],OTHERS,1
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_38_page_1,"[[2.0150441329613915e-16, 8.465474155006092e-11, 1.0]]",OTHERS,[2.01504413e-16 8.46547416e-11 1.00000000e+00],OTHERS,1
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_315_2,"[[0.9999997615814209, 1.9076883006619028e-07, 3.5603952511925607e-13]]",PO,[9.99999762e-01 1.90768830e-07 3.56039525e-13],PO,1
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_37_page_3,"[[0.9999997615814209, 2.68551227711097e-25, 2.1902853575284098e-07]]",OTHERS,[9.99999762e-01 2.68551228e-25 2.19028536e-07],PO,0
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_142_page_3,"[[0.3418639302253723, 0.6581360101699829, 5.911626033139328e-08]]",OTHERS,[3.41863930e-01 6.58136010e-01 5.91162603e-08],PI,0
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_220_page_1,"[[2.7901634128135733e-11, 0.0005378472269512713, 0.9994621872901917]]",OTHERS,[2.79016341e-11 5.37847227e-04 9.99462187e-01],OTHERS,1
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_35_page_1,"[[1.207009969403372e-12, 2.750699668041534e-09, 1.0]]",OTHERS,[1.20700997e-12 2.75069967e-09 1.00000000e+00],OTHERS,1
/home/ntlpt19/Downloads/Eval_classification/LC/PI/Proforma_Invoice(2013_01_10_13_52_39_0207)_499_0,"[[1.97753088286845e-05, 0.999980092048645, 1.0642055769949366e-07], [1.9173631023439435e-16, 1.0, 9.099897399112292e-23]]",PI,[9.88765441e-06 9.99990046e-01 5.32102788e-08],PI,1
/home/ntlpt19/Downloads/Eval_classification/LC/PI/Proforma_Invoice_27_0,"[[6.032567034708336e-05, 0.9999396800994873, 5.4944709806242775e-14], [0.27856868505477905, 0.7214312553405762, 6.872631352905501e-10]]",PI,[1.39314505e-01 8.60685468e-01 3.43659040e-10],PI,1
/home/ntlpt19/Downloads/Eval_classification/LC/PI/Proforma_Invoice_32_0,"[[1.2488118898653812e-19, 1.0, 6.389065553035633e-29]]",PI,[1.24881189e-19 1.00000000e+00 6.38906555e-29],PI,1
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_292_0,"[[1.0, 3.403410396542424e-21, 2.863707560542643e-21]]",PO,[1.00000000e+00 3.40341040e-21 2.86370756e-21],PO,1
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_253_0,"[[1.0, 1.990604035170011e-23, 2.1856338012234397e-23], [9.32428006333863e-12, 7.315877563785779e-16, 1.0]]",PO,[5.00000000e-01 3.65793888e-16 5.00000000e-01],PO,1
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_269_9,"[[1.0, 2.613921303573337e-34, 5.468540191600205e-32]]",PO,[1.00000000e+00 2.61392130e-34 5.46854019e-32],PO,1
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_66_page_1,"[[0.22532358765602112, 0.07276514172554016, 0.7019113302230835]]",OTHERS,[0.22532359 0.07276514 0.70191133],OTHERS,1
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_315_1,"[[0.9999990463256836, 1.8959899622528198e-11, 9.836385288508609e-07], [0.00019070810230914503, 0.6063336730003357, 0.3934756815433502]]",PO,[0.50009488 0.30316684 0.19673833],PO,1
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_242_0,"[[0.9999911785125732, 7.483021136067691e-08, 8.711050213605631e-06], [1.5997552241242552e-11, 1.0, 6.653566620459881e-15]]",PO,[4.99995589e-01 5.00000037e-01 4.35552511e-06],PI,0
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_265_0,"[[3.675691914395429e-05, 0.9999632835388184, 2.1799177782130807e-22]]",PO,[3.67569191e-05 9.99963284e-01 2.17991778e-22],PI,0
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_328_0,"[[1.0, 1.495978368281113e-19, 1.1801139838774685e-23]]",PO,[1.00000000e+00 1.49597837e-19 1.18011398e-23],PO,1
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_106_page_1,"[[3.6545665693665796e-07, 1.5609070824750567e-21, 0.9999996423721313]]",OTHERS,[3.65456657e-07 1.56090708e-21 9.99999642e-01],OTHERS,1
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_141_page_1,"[[0.8876227140426636, 0.11099755764007568, 0.0013797094579786062]]",OTHERS,[0.88762271 0.11099756 0.00137971],PO,0
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_96_page_3,"[[0.9337976574897766, 0.066154845058918, 4.752467430080287e-05]]",OTHERS,[9.33797657e-01 6.61548451e-02 4.75246743e-05],PO,0
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_290_1,"[[0.0003961122711189091, 1.6151209365489194e-06, 0.9996022582054138], [1.0, 1.1327338303957548e-22, 1.9782866426667544e-24]]",PO,[5.00198056e-01 8.07560468e-07 4.99801129e-01],PO,1
/home/ntlpt19/Downloads/Eval_classification/LC/PI/Proforma_Invoice(2013_01_10_13_55_32_9751)_519_0,"[[2.2158385870639437e-16, 1.0, 2.839820392730452e-12]]",PI,[2.21583859e-16 1.00000000e+00 2.83982039e-12],PI,1
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_269_11,"[[1.0, 6.862249493352502e-33, 4.429950170746279e-37]]",PO,[1.00000000e+00 6.86224949e-33 4.42995017e-37],PO,1
/home/ntlpt19/Downloads/Eval_classification/LC/PI/Proforma_Invoice(2013_01_10_13_53_18_2898)_502_0,"[[0.9999960660934448, 7.542773801105795e-07, 3.196387751813745e-06], [3.7859855694932776e-08, 1.0, 4.938985058573189e-16]]",PI,[4.99998052e-01 5.00000377e-01 1.59819388e-06],PI,1
/home/ntlpt19/Downloads/Eval_classification/LC/PO/Purchase_Order_By_Opener_262_0,"[[0.0008923200075514615, 0.9991076588630676, 2.8776692140297655e-10]]",PO,[8.92320008e-04 9.99107659e-01 2.87766921e-10],PI,0
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_45_page_2,"[[2.0912559193675406e-05, 0.9999791383743286, 8.443438548159932e-13]]",OTHERS,[2.09125592e-05 9.99979138e-01 8.44343855e-13],PI,0
/home/ntlpt19/Downloads/Eval_classification/LC/OTHERS/Insurance_Certificate_38_page_3,"[[7.116019081089943e-16, 5.783140633042194e-09, 1.0]]",OTHERS,[7.11601908e-16 5.78314063e-09 1.00000000e+00],OTHERS,1
